school_id,month,infrastructure_deficit_pct,electricity_availability,drinking_water_availability,functional_toilet_availability,boundary_wall_availability,playground_availability,infrastructure_records,school_name,district,block,total_enrolled_students,school_type,medium
SCH0043,2025-10,0.0,100.0,100.0,100.0,,100.0,1,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-11,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-12,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2026-03,42.5,100.0,50.0,50.0,50.0,0.0,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0044,2025-09,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2026-03,80.0,0.0,0.0,100.0,0.0,0.0,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2026-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0045,2025-05,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Divan,Patiala,Samana,62,Primary,Punjabi
SCH0045,2025-07,25.0,,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Divan,Patiala,Samana,62,Primary,Punjabi
SCH0045,2025-11,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Divan,Patiala,Samana,62,Primary,Punjabi
SCH0046,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Mody,Moga,Bagha Purana,379,Secondary,English
SCH0046,2025-11,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Mody,Moga,Bagha Purana,379,Secondary,English
SCH0046,2026-01,50.0,100.0,0.0,,100.0,0.0,1,Govt. Elementary School Mody,Moga,Bagha Purana,379,Secondary,English
SCH0046,2026-03,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Mody,Moga,Bagha Purana,379,Secondary,English
SCH0047,2025-04,25.0,100.0,100.0,,0.0,100.0,1,Govt. Senior Secondary School Karpe,Jalandhar,Jalandhar-II,255,Higher Secondary,English
SCH0047,2025-08,50.0,100.0,,100.0,0.0,0.0,1,Govt. Senior Secondary School Karpe,Jalandhar,Jalandhar-II,255,Higher Secondary,English
SCH0047,2025-10,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Karpe,Jalandhar,Jalandhar-II,255,Higher Secondary,English
SCH0047,2025-11,22.5,50.0,100.0,100.0,50.0,100.0,2,Govt. Senior Secondary School Karpe,Jalandhar,Jalandhar-II,255,Higher Secondary,English
SCH0048,2025-12,0.0,100.0,,100.0,,100.0,1,Govt. Middle School Chana,Ferozepur,Ferozepur,195,Higher Secondary,Punjabi
SCH0049,2025-10,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Purohit,Patiala,Rajpura,446,Upper Primary,Hindi
SCH0049,2026-01,20.0,100.0,100.0,100.0,66.66666666666666,33.33333333333333,3,Govt. Middle School Purohit,Patiala,Rajpura,446,Upper Primary,Hindi
SCH0050,2025-04,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Senior Secondary School Tank,Moga,Moga-I,424,Secondary,Punjabi
SCH0050,2025-06,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Tank,Moga,Moga-I,424,Secondary,Punjabi
SCH0050,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Tank,Moga,Moga-I,424,Secondary,Punjabi
SCH0050,2025-10,80.0,100.0,0.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Tank,Moga,Moga-I,424,Secondary,Punjabi
SCH0050,2026-01,25.0,100.0,100.0,100.0,,0.0,1,Govt. Senior Secondary School Tank,Moga,Moga-I,424,Secondary,Punjabi
SCH0051,2025-10,30.0,100.0,50.0,100.0,50.0,50.0,2,Govt. Senior Secondary School Sarkar,Patiala,Rajpura,352,Primary,Punjabi
SCH0051,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Sarkar,Patiala,Rajpura,352,Primary,Punjabi
SCH0051,2026-02,40.0,100.0,50.0,100.0,0.0,50.0,2,Govt. Senior Secondary School Sarkar,Patiala,Rajpura,352,Primary,Punjabi
SCH0051,2026-03,20.0,100.0,100.0,100.0,50.0,50.0,2,Govt. Senior Secondary School Sarkar,Patiala,Rajpura,352,Primary,Punjabi
SCH0052,2025-04,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Kannan,Sangrur,Dhuri,164,Primary,Hindi
SCH0052,2025-06,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Kannan,Sangrur,Dhuri,164,Primary,Hindi
SCH0052,2025-08,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Kannan,Sangrur,Dhuri,164,Primary,Hindi
SCH0052,2026-04,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Kannan,Sangrur,Dhuri,164,Primary,Hindi
SCH0053,2025-06,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2025-07,33.33333333333333,0.0,,100.0,,100.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2025-08,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2025-11,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2025-12,60.0,100.0,0.0,100.0,0.0,0.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2026-01,25.0,100.0,100.0,100.0,,0.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2026-02,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0053,2026-03,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi
SCH0054,2025-06,33.33333333333333,0.0,100.0,,100.0,,1,Govt. Elementary School Bajwa,Moga,Nihal Singh Wala,353,Higher Secondary,Punjabi
SCH0055,2025-04,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Sem,Sangrur,Malerkotla,424,Secondary,English
SCH0055,2025-07,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Sem,Sangrur,Malerkotla,424,Secondary,English
SCH0055,2025-09,60.0,100.0,0.0,0.0,100.0,0.0,1,Govt. Elementary School Sem,Sangrur,Malerkotla,424,Secondary,English
SCH0055,2025-11,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Sem,Sangrur,Malerkotla,424,Secondary,English
SCH0055,2025-12,40.0,100.0,50.0,100.0,50.0,0.0,2,Govt. Elementary School Sem,Sangrur,Malerkotla,424,Secondary,English
SCH0056,2025-07,33.33333333333333,100.0,,,0.0,100.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0056,2025-08,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0056,2025-09,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0056,2025-11,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0056,2026-03,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0056,2026-09,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Nagar,Sangrur,Sangrur,405,Secondary,Hindi
SCH0057,2025-05,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Wagle,Ferozepur,Zira,401,Higher Secondary,Hindi
SCH0057,2025-09,50.0,100.0,,0.0,100.0,0.0,1,Govt. Elementary School Wagle,Ferozepur,Zira,401,Higher Secondary,Hindi
SCH0057,2025-12,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Elementary School Wagle,Ferozepur,Zira,401,Higher Secondary,Hindi
SCH0058,2025-06,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Savant,Ferozepur,Mamdot,434,Primary,English
SCH0058,2025-08,25.0,100.0,100.0,0.0,,100.0,1,Govt. Elementary School Savant,Ferozepur,Mamdot,434,Primary,English
SCH0058,2025-09,50.0,0.0,0.0,100.0,100.0,,1,Govt. Elementary School Savant,Ferozepur,Mamdot,434,Primary,English
SCH0058,2025-12,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Elementary School Savant,Ferozepur,Mamdot,434,Primary,English
SCH0058,2026-03,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Elementary School Savant,Ferozepur,Mamdot,434,Primary,English
SCH0059,2025-04,22.5,50.0,100.0,100.0,100.0,0.0,2,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0059,2025-06,22.5,100.0,100.0,100.0,50.0,50.0,2,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0059,2025-07,40.0,0.0,100.0,0.0,100.0,100.0,1,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0059,2025-08,30.0,100.0,100.0,100.0,50.0,0.0,2,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0059,2026-01,50.0,,0.0,0.0,100.0,100.0,1,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0059,2026-03,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi
SCH0060,2025-07,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Srinivas,Ferozepur,Makhu,382,Higher Secondary,Hindi
SCH0060,2025-12,50.0,,100.0,100.0,0.0,0.0,1,Govt. Elementary School Srinivas,Ferozepur,Makhu,382,Higher Secondary,Hindi
SCH0060,2026-03,40.0,0.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Srinivas,Ferozepur,Makhu,382,Higher Secondary,Hindi
SCH0061,2025-04,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Dhawan,Ludhiana,Machhiwara,343,Primary,Punjabi
SCH0061,2025-05,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Elementary School Dhawan,Ludhiana,Machhiwara,343,Primary,Punjabi
SCH0061,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Dhawan,Ludhiana,Machhiwara,343,Primary,Punjabi
SCH0061,2025-11,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Dhawan,Ludhiana,Machhiwara,343,Primary,Punjabi
SCH0062,2025-06,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi
SCH0062,2025-07,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi
SCH0062,2025-08,53.333333333333336,0.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,3,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi
SCH0062,2025-09,40.0,0.0,0.0,100.0,100.0,100.0,1,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi
SCH0062,2026-02,40.0,0.0,100.0,100.0,50.0,50.0,2,Govt. Middle School Pradhan,Jalandhar,Jalandhar-I,173,Upper Primary,Punjabi
SCH0063,2025-05,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Singhal,Bathinda,Talwandi Sabo,169,Higher Secondary,English
SCH0063,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Singhal,Bathinda,Talwandi Sabo,169,Higher Secondary,English
SCH0063,2025-12,38.75,33.33333333333333,66.66666666666666,66.66666666666666,75.0,50.0,4,Govt. Primary School Singhal,Bathinda,Talwandi Sabo,169,Higher Secondary,English
SCH0063,2026-02,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Singhal,Bathinda,Talwandi Sabo,169,Higher Secondary,English
SCH0064,2025-06,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0064,2025-08,30.0,100.0,50.0,50.0,100.0,50.0,2,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0064,2025-09,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0064,2025-11,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0064,2026-01,30.0,50.0,100.0,50.0,50.0,100.0,2,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0064,2026-03,35.0,100.0,50.0,100.0,100.0,0.0,2,Govt. Senior Secondary School Nayar,Patiala,Patiala,439,Primary,Punjabi
SCH0065,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Palla,Jalandhar,Jalandhar-II,104,Primary,English
SCH0065,2025-05,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Palla,Jalandhar,Jalandhar-II,104,Primary,English
SCH0065,2026-09,75.0,100.0,0.0,0.0,,0.0,1,Govt. Senior Secondary School Palla,Jalandhar,Jalandhar-II,104,Primary,English
SCH0066,2025-06,0.0,100.0,100.0,100.0,,100.0,1,Govt. Senior Secondary School Devan,Moga,Moga-II,350,Primary,Punjabi
SCH0066,2025-12,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Devan,Moga,Moga-II,350,Primary,Punjabi
SCH0066,2026-01,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Devan,Moga,Moga-II,350,Primary,Punjabi
SCH0066,2026-03,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Devan,Moga,Moga-II,350,Primary,Punjabi
SCH0067,2025-04,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0067,2025-06,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0067,2025-07,30.0,100.0,0.0,100.0,100.0,50.0,2,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0067,2025-10,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0067,2026-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0067,2026-03,12.5,100.0,100.0,100.0,50.0,100.0,2,Govt. Senior Secondary School Dewan,Ludhiana,Unknown,334,Higher Secondary,Hindi
SCH0068,2025-04,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Mangat,Amritsar,Ajnala,390,Primary,Punjabi
SCH0068,2025-05,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Primary School Mangat,Amritsar,Ajnala,390,Primary,Punjabi
SCH0068,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Mangat,Amritsar,Ajnala,390,Primary,Punjabi
SCH0069,2025-04,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Mital,Moga,Moga-I,299,Primary,English
SCH0069,2026-07,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Mital,Moga,Moga-I,299,Primary,English
SCH0070,2025-06,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Nair,Sangrur,Sunam,262,Secondary,Hindi
SCH0070,2025-11,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Nair,Sangrur,Sunam,262,Secondary,Hindi
SCH0070,2026-01,30.0,0.0,100.0,100.0,100.0,50.0,2,Govt. Elementary School Nair,Sangrur,Sunam,262,Secondary,Hindi
SCH0070,2026-03,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Nair,Sangrur,Sunam,262,Secondary,Hindi
SCH0071,2025-06,37.5,50.0,100.0,50.0,100.0,50.0,2,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0071,2025-09,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0071,2025-12,25.0,100.0,100.0,,0.0,100.0,1,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0071,2026-01,60.0,0.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0071,2026-03,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0071,2026-12,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Comar,Bathinda,Rampura Phul,165,Primary,Punjabi
SCH0072,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Sengupta,Ferozepur,Makhu,54,Secondary,English
SCH0072,2025-09,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Sengupta,Ferozepur,Makhu,54,Secondary,English
SCH0072,2025-10,6.666666666666667,100.0,100.0,100.0,100.0,66.66666666666666,3,Govt. Senior Secondary School Sengupta,Ferozepur,Makhu,54,Secondary,English
SCH0072,2025-11,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Sengupta,Ferozepur,Makhu,54,Secondary,English
SCH0072,2025-12,45.0,100.0,100.0,100.0,0.0,0.0,2,Govt. Senior Secondary School Sengupta,Ferozepur,Makhu,54,Secondary,English
SCH0073,2025-05,30.0,50.0,100.0,100.0,50.0,50.0,2,Govt. Senior Secondary School Shah,Moga,Unknown,345,Secondary,Punjabi
SCH0073,2025-08,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Shah,Moga,Unknown,345,Secondary,Punjabi
SCH0073,2025-12,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Shah,Moga,Unknown,345,Secondary,Punjabi
SCH0073,2026-01,50.0,100.0,100.0,,0.0,0.0,1,Govt. Senior Secondary School Shah,Moga,Unknown,345,Secondary,Punjabi
SCH0073,2026-02,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Shah,Moga,Unknown,345,Secondary,Punjabi
SCH0074,2025-04,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Parmer,Sangrur,Unknown,393,Higher Secondary,Hindi
SCH0074,2025-06,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Parmer,Sangrur,Unknown,393,Higher Secondary,Hindi
SCH0074,2025-09,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Parmer,Sangrur,Unknown,393,Higher Secondary,Hindi
SCH0074,2025-10,60.0,100.0,0.0,0.0,0.0,100.0,1,Govt. Primary School Parmer,Sangrur,Unknown,393,Higher Secondary,Hindi
SCH0074,2025-11,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Parmer,Sangrur,Unknown,393,Higher Secondary,Hindi
SCH0075,2025-06,67.5,0.0,50.0,50.0,0.0,50.0,2,Govt. Middle School Mody,Ferozepur,Zira,196,Secondary,Hindi
SCH0075,2025-08,50.0,100.0,50.0,50.0,0.0,50.0,2,Govt. Middle School Mody,Ferozepur,Zira,196,Secondary,Hindi
SCH0075,2025-11,0.0,100.0,,100.0,100.0,100.0,1,Govt. Middle School Mody,Ferozepur,Zira,196,Secondary,Hindi
SCH0076,2025-06,25.0,100.0,100.0,,100.0,0.0,1,Govt. Primary School Oommen,Moga,Bagha Purana,399,Secondary,English
SCH0076,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Oommen,Moga,Bagha Purana,399,Secondary,English
SCH0076,2025-11,13.333333333333334,66.66666666666666,100.0,100.0,66.66666666666666,100.0,3,Govt. Primary School Oommen,Moga,Bagha Purana,399,Secondary,English
SCH0076,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Oommen,Moga,Bagha Purana,399,Secondary,English
SCH0077,2025-07,50.0,,0.0,100.0,100.0,0.0,1,Govt. Middle School Buch,Amritsar,Amritsar-II,138,Higher Secondary,Hindi
SCH0077,2025-08,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Middle School Buch,Amritsar,Amritsar-II,138,Higher Secondary,Hindi
SCH0077,2025-10,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Middle School Buch,Amritsar,Amritsar-II,138,Higher Secondary,Hindi
SCH0077,2026-01,50.0,100.0,,100.0,0.0,0.0,1,Govt. Middle School Buch,Amritsar,Amritsar-II,138,Higher Secondary,Hindi
SCH0078,2025-06,60.0,100.0,0.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0078,2025-09,30.0,50.0,50.0,100.0,100.0,50.0,2,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0078,2025-10,36.666666666666664,100.0,66.66666666666666,66.66666666666666,0.0,100.0,3,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0078,2025-12,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0078,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0078,2026-02,60.0,0.0,100.0,50.0,0.0,50.0,2,Govt. Senior Secondary School Bhavsar,Bathinda,Maur,224,Primary,Punjabi
SCH0079,2025-04,0.0,100.0,100.0,100.0,,100.0,1,Govt. Primary School Dash,Bathinda,Maur,366,Higher Secondary,Punjabi
SCH0079,2025-11,0.0,100.0,100.0,,100.0,100.0,1,Govt. Primary School Dash,Bathinda,Maur,366,Higher Secondary,Punjabi
SCH0079,2026-02,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Dash,Bathinda,Maur,366,Higher Secondary,Punjabi
SCH0080,2025-04,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2025-05,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2025-06,12.5,100.0,100.0,100.0,50.0,100.0,2,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2025-09,60.0,100.0,0.0,0.0,0.0,100.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2025-11,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2025-12,25.0,0.0,100.0,,100.0,100.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2026-01,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2026-02,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0080,2026-03,10.0,50.0,100.0,100.0,100.0,100.0,2,Govt. Elementary School Roy,Sangrur,Dhuri,214,Primary,Punjabi
SCH0081,2025-04,50.0,100.0,,100.0,0.0,0.0,1,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0081,2025-05,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0081,2025-06,20.0,100.0,100.0,100.0,100.0,0.0,2,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0081,2025-09,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0081,2025-12,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0081,2026-01,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi
SCH0082,2025-07,20.0,100.0,100.0,50.0,100.0,50.0,2,Govt. Elementary School Mistry,Amritsar,Tarn Taran,350,Upper Primary,Punjabi
SCH0082,2025-11,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Mistry,Amritsar,Tarn Taran,350,Upper Primary,Punjabi
SCH0082,2026-02,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Mistry,Amritsar,Tarn Taran,350,Upper Primary,Punjabi
SCH0083,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Dutta,Bathinda,Talwandi Sabo,196,Primary,Hindi
SCH0083,2025-06,50.0,50.0,100.0,50.0,0.0,50.0,2,Govt. Primary School Dutta,Bathinda,Talwandi Sabo,196,Primary,Hindi
SCH0083,2025-09,0.0,100.0,100.0,,100.0,100.0,1,Govt. Primary School Dutta,Bathinda,Talwandi Sabo,196,Primary,Hindi
SCH0083,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Dutta,Bathinda,Talwandi Sabo,196,Primary,Hindi
SCH0084,2025-01,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0084,2025-04,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0084,2025-09,25.0,100.0,100.0,,100.0,0.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0084,2025-10,60.0,100.0,0.0,0.0,0.0,100.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0084,2025-12,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0084,2026-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Wali,Patiala,Samana,378,Upper Primary,Punjabi
SCH0085,2025-08,50.0,100.0,0.0,,100.0,0.0,1,Govt. Elementary School Bandi,Unknown,Unknown,189,Secondary,Hindi
SCH0085,2025-11,0.0,100.0,100.0,100.0,100.0,,1,Govt. Elementary School Bandi,Unknown,Unknown,189,Secondary,Hindi
SCH0085,2025-12,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Bandi,Unknown,Unknown,189,Secondary,Hindi
