school_id,month,total_students_observed,total_students_present,avg_attendance_rate,impossible_attendance_records,proxy_attendance_records,attendance_records,attendance_rate,proxy_attendance_rate,school_name,district,block,total_enrolled_students,school_type,medium
SCH0014,2025-09,808,676,87.05260414121173,1,0,5,83.66336633663366,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2025-10,141,112,79.43262411347519,0,0,1,79.43262411347519,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2025-11,692,466,70.58801635900156,0,0,4,67.34104046242774,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2025-12,124,90,72.6775956284153,0,0,2,72.58064516129032,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2026-01,923,699,74.12799682105171,0,0,5,75.73131094257855,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2026-02,140,140,100.0,0,1,1,100.0,100.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2026-03,712,559,77.66572626821073,0,0,3,78.51123595505618,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0014,2026-12,78,50,64.1025641025641,0,0,1,64.1025641025641,0.0,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi
SCH0015,2025-01,433,354,82.17382946001368,0,0,2,81.75519630484989,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-04,301,235,75.06576771002347,0,0,3,78.07308970099668,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-05,658,441,67.92023224244817,0,0,3,67.02127659574468,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-06,300,225,75.0,0,0,1,75.0,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-07,52,37,71.15384615384616,0,0,1,71.15384615384616,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-08,98,84,85.71428571428571,0,0,1,85.71428571428571,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-09,351,280,80.48624335150043,0,0,2,79.77207977207978,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-11,450,400,88.27181590339484,1,0,4,88.88888888888889,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2025-12,154,108,72.67136914451076,1,0,3,70.12987012987013,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2026-01,1073,824,79.56865578570192,0,0,7,76.79403541472507,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2026-02,337,231,70.78259027851318,0,0,2,68.5459940652819,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2026-03,364,294,85.91017488076311,0,0,2,80.76923076923077,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2026-07,141,98,69.50354609929079,0,0,1,69.50354609929079,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0015,2026-08,46,27,58.69565217391305,0,0,1,58.69565217391305,0.0,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi
SCH0016,2025-04,649,565,82.07207207207206,0,1,3,87.05701078582435,33.33333333333333,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-05,530,434,76.81537474187435,0,0,4,81.88679245283019,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-07,459,371,77.719634862492,0,0,3,80.82788671023965,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-08,535,372,69.31597865964508,0,0,3,69.53271028037383,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-09,132,94,71.21212121212122,0,0,1,71.21212121212122,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-10,700,574,81.84661299173827,0,0,5,82.0,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-11,319,264,82.64708195689792,0,0,2,82.75862068965517,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2025-12,298,255,80.35781241630511,1,1,4,85.57046979865773,25.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2026-01,550,490,89.12401900451292,0,0,2,89.0909090909091,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2026-02,443,321,75.05756929637528,0,0,2,72.46049661399549,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0016,2026-04,106,91,85.84905660377359,0,0,1,85.84905660377359,0.0,Govt. Senior Secondary School Varughese,Ludhiana,Ludhiana-I,225,Secondary,Punjabi
SCH0017,2025-02,457,334,72.22958754208754,0,0,2,73.08533916849015,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-04,524,454,86.76622714358564,0,0,2,86.64122137404581,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-05,434,346,80.47989185535653,0,0,2,79.72350230414746,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-07,561,446,79.8501103724318,0,0,5,79.50089126559715,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-08,434,323,76.92458958102485,0,0,4,74.42396313364056,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-09,363,359,98.70967741935485,0,0,2,98.89807162534436,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-10,322,297,93.89309764309763,0,1,3,92.2360248447205,33.33333333333333,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-11,410,287,76.33593459680417,0,0,3,70.0,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2025-12,204,159,77.94117647058823,0,0,1,77.94117647058823,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2026-01,546,403,72.96940928270043,0,0,3,73.80952380952381,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2026-02,258,230,92.67015706806282,0,0,2,89.14728682170544,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0017,2026-03,389,276,71.61191695108077,0,0,2,70.95115681233933,0.0,Govt. Elementary School Pandit,Amritsar,Tarn Taran,75,Upper Primary,Hindi
SCH0018,2025-04,883,706,83.52899757447102,0,1,5,79.95469988674971,20.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-05,479,400,83.45304926950034,1,0,3,83.50730688935282,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-06,310,198,65.83239064856711,0,0,2,63.87096774193548,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-07,817,698,84.39232833190792,0,0,3,85.43451652386781,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-08,562,485,86.66594605592788,1,0,3,86.29893238434164,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-09,488,397,81.10922659430122,0,0,2,81.35245901639344,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-10,583,492,87.05312618335226,0,0,3,84.39108061749572,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2025-11,669,517,79.80427730096663,0,0,3,77.27952167414051,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2026-01,671,519,80.29052410437859,0,0,4,77.34724292101342,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2026-02,219,162,74.00750625521269,0,0,2,73.97260273972603,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0018,2026-03,596,450,78.96606109458268,0,0,3,75.50335570469798,0.0,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,148,Upper Primary,English
SCH0019,2025-03,222,143,64.41441441441441,0,0,1,64.41441441441441,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-04,367,266,74.63468478375978,0,0,3,72.47956403269755,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-05,341,261,72.53823875463843,0,0,2,76.53958944281524,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-06,514,505,98.30508474576271,0,1,3,98.24902723735408,33.33333333333333,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-07,638,521,81.06648576958158,0,0,3,81.6614420062696,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-08,1319,1070,81.24336365970059,1,0,8,81.12206216830933,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-09,558,377,67.48152907163507,0,0,2,67.56272401433692,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-10,162,162,100.0,0,1,1,100.0,100.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-11,192,171,89.97975708502024,1,0,3,89.0625,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2025-12,669,489,77.87760943220175,0,0,5,73.09417040358744,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2026-01,311,286,90.87335620354489,0,0,2,91.96141479099678,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2026-02,758,588,74.16988442234616,0,0,4,77.57255936675462,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0019,2026-03,1065,921,88.12818836834585,0,0,5,86.47887323943661,0.0,Govt. Senior Secondary School Venkatesh,Sangrur,Dhuri,101,Primary,Punjabi
SCH0020,2025-01,177,132,74.57627118644068,0,0,1,74.57627118644068,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-04,309,251,81.06941038490245,0,0,2,81.22977346278317,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-05,746,604,79.43982630629388,0,0,3,80.9651474530831,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-06,566,379,71.8657051188282,0,0,3,66.96113074204946,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-07,601,476,76.16852904836219,0,0,3,79.20133111480865,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-08,600,435,71.51607651607651,0,0,3,72.5,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-09,825,739,88.35028036917575,0,1,4,89.57575757575758,25.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-10,721,590,79.8442933580169,1,0,5,81.83079056865465,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-11,403,308,77.55527149430272,0,0,3,76.42679900744417,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2025-12,110,71,64.54545454545455,0,0,1,64.54545454545455,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2026-01,140,96,68.57142857142857,1,0,2,68.57142857142857,0.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0020,2026-02,100,100,100.0,0,1,1,100.0,100.0,Govt. Primary School Soman,Amritsar,Amritsar-I,157,Primary,English
SCH0021,2025-04,1024,780,77.30345538596941,0,0,4,76.171875,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-05,227,221,97.3568281938326,0,0,1,97.3568281938326,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-06,261,261,100.0,0,0,1,100.0,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-07,321,284,87.78277886497065,0,0,2,88.47352024922118,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-08,89,59,66.29213483146067,0,0,1,66.29213483146067,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-09,1077,957,85.70164395758246,0,2,6,88.85793871866295,33.33333333333333,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-10,145,111,76.55172413793103,0,0,1,76.55172413793103,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-11,926,784,83.38480418006996,0,0,4,84.66522678185746,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2025-12,1009,755,73.88465340893417,0,0,6,74.82656095143707,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2026-01,171,145,84.7953216374269,0,0,1,84.7953216374269,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2026-02,578,470,84.1568801547564,0,0,4,81.31487889273356,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2026-03,121,106,87.60330578512396,0,0,1,87.60330578512396,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0021,2026-07,66,43,65.15151515151516,0,0,1,65.15151515151516,0.0,Govt. Elementary School Sami,Sangrur,Sunam,316,Higher Secondary,Hindi
SCH0022,2025-02,109,100,91.74311926605505,0,0,1,91.74311926605505,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-04,265,206,77.73584905660378,0,0,1,77.73584905660378,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-06,336,241,76.09154056065492,0,0,2,71.72619047619048,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-08,445,353,81.24131320393002,0,1,3,79.32584269662921,33.33333333333333,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-09,469,447,95.06726457399103,0,1,2,95.3091684434968,50.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-10,167,140,83.8323353293413,0,0,1,83.8323353293413,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-11,951,758,81.76225328218342,0,0,5,79.70557308096741,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2025-12,450,414,91.38755980861244,0,1,2,92.0,50.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2026-01,70,53,75.71428571428571,0,0,1,75.71428571428571,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2026-02,101,88,87.12871287128714,0,0,1,87.12871287128714,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0022,2026-03,717,670,91.89678495953612,0,0,4,93.44490934449094,0.0,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi
SCH0023,2025-04,155,122,78.70967741935485,0,0,1,78.70967741935485,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-05,495,371,75.10450003265626,0,0,2,74.94949494949495,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-06,302,265,86.6144901610018,1,0,3,87.74834437086093,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-07,572,420,72.09995454250276,0,0,3,73.42657342657343,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-08,143,98,68.53146853146853,0,0,1,68.53146853146853,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-09,539,433,77.3405017921147,0,0,3,80.3339517625232,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-10,585,407,74.50149402344725,0,0,4,69.57264957264957,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-11,952,827,89.72322987830599,0,1,5,86.86974789915966,20.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-12,817,602,72.86579409183972,1,0,5,73.68421052631578,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-01,433,338,78.1924882629108,0,0,2,78.06004618937644,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-02,639,486,78.32864825448911,0,0,3,76.05633802816901,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-03,633,590,91.70397466695785,0,1,3,93.20695102685625,33.33333333333333,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-06,150,99,66.0,0,0,1,66.0,0.0,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0024,2025-02,198,158,79.7979797979798,0,0,1,79.7979797979798,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-04,308,265,83.43387978142076,0,0,2,86.03896103896103,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-05,165,114,69.0909090909091,0,0,1,69.0909090909091,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-06,585,497,86.13951905626135,0,0,4,84.95726495726495,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-07,1083,927,83.97758803680377,0,0,5,85.59556786703601,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-08,1058,838,80.01761658182285,1,0,6,79.20604914933837,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-10,361,301,84.7276202612297,0,0,2,83.37950138504155,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-11,894,708,78.6062492735679,0,0,5,79.19463087248322,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-12,873,651,74.47447908143785,0,0,3,74.5704467353952,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-01,357,323,87.36550769763016,0,0,3,90.47619047619048,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-02,995,834,83.66636212216434,0,0,5,83.81909547738694,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-03,943,752,80.75853370903512,0,0,5,79.74549310710498,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-07,124,88,70.96774193548387,0,0,1,70.96774193548387,0.0,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0025,2025-04,280,242,81.73076923076923,0,1,2,86.42857142857143,50.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-05,330,322,98.4313725490196,0,1,2,97.57575757575758,50.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-06,523,370,75.41501052139351,0,0,3,70.74569789674953,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-07,167,131,78.34917891097666,0,0,2,78.44311377245509,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-08,254,202,79.30264626699062,1,0,3,79.52755905511812,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-09,291,224,76.97594501718214,0,0,1,76.97594501718214,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-10,258,190,73.2127865676461,1,0,3,73.64341085271317,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-11,169,141,84.21763869132289,0,0,2,83.4319526627219,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-12,1052,782,76.86906198748764,0,0,5,74.33460076045627,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2026-01,308,225,72.0508701472557,1,0,3,73.05194805194806,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2026-02,107,107,100.0,0,0,1,100.0,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2026-03,872,633,75.87844075700123,0,0,6,72.59174311926606,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2026-09,292,222,76.02739726027397,0,0,1,76.02739726027397,0.0,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0026,2025-02,224,153,68.30357142857143,0,0,1,68.30357142857143,0.0,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
