school_id,month,total_mdm_quantity_kg,total_mdm_cost,procurement_records,unique_vendors,school_name,district,block,total_enrolled_students,school_type,medium
SCH0023,2025-11,68300.0,2436.0,2,2,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2025-12,53.536,1110.0,3,3,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-01,0.0,0.0,1,1,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-02,27700.0,3324.0,1,1,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0023,2026-03,19001.126,7323.0,3,2,Govt. Senior Secondary School Bumb,Ludhiana,Machhiwara,412,Primary,Hindi
SCH0024,2025-04,0.0,2128.0,1,1,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-05,69619.0,10257.0,3,3,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-07,32.194,14082.0,6,6,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-08,104000.832,8390.0,5,4,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-10,33100.0,1324.0,1,1,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-11,21942.9,6351.0,3,3,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2025-12,98.5,8344.0,3,3,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-01,0.0,0.0,1,1,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0024,2026-02,78000.0,2817.0,2,2,Govt. Primary School Bhandari,Ferozepur,Unknown,182,Primary,Hindi
SCH0025,2025-04,38601.018000000004,3543.0,4,4,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-05,15118.75,3519.0,3,3,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-06,1.4,3708.0,2,2,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-07,2.29,9210.0,3,3,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-08,17737.4,5196.0,2,2,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-09,85201.0,7584.0,4,3,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-10,23415.0,2706.0,2,2,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-11,0.0,4215.0,3,1,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2025-12,19900.0,597.0,1,1,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0025,2026-03,46.6,5592.0,1,1,Govt. Elementary School Tella,Ludhiana,Ludhiana-I,425,Upper Primary,Punjabi
SCH0026,2025-04,64.5,4455.0,2,1,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2025-06,59.7,1791.0,1,1,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2025-07,1.31,4366.0,3,3,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2025-08,10928.5,1791.0,3,3,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2025-09,44843.34,7740.0,3,3,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2025-12,39.1,0.0,1,1,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2026-01,0.39,1755.0,1,1,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2026-02,0.6579999999999999,1316.0,1,1,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0026,2026-03,0.0,6126.0,2,2,Govt. Elementary School Narayan,Unknown,Ludhiana-II,234,Higher Secondary,Hindi
SCH0027,2025-04,53701.17,9147.0,4,4,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-05,47.5,2556.0,2,2,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-06,2.7279999999999998,13485.0,3,2,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-07,47.5,5700.0,1,1,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-08,48.1,5772.0,1,1,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-10,33541.5,8900.0,4,3,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-11,36400.0,3276.0,1,1,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2025-12,37.4,1496.0,1,1,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2026-01,97901.1,10188.0,3,3,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2026-02,15.294,5481.0,3,3,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0027,2026-03,1.268,6936.0,2,2,Govt. Primary School Lal,Sangrur,Sunam,137,Primary,Punjabi
SCH0028,2025-04,28.6,1144.0,1,1,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-06,34.5,5214.0,2,2,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-07,25200.0,3512.0,2,2,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-08,25.3,7440.0,3,3,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-09,46.8,5616.0,1,1,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-10,0.8420000000000001,1740.0,2,1,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-11,0.0,4995.0,1,1,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2025-12,0.524,786.0,1,1,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2026-01,28446.5,4416.0,2,2,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0028,2026-03,89.528,12901.0,6,5,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi
SCH0029,2025-05,16.9,7908.0,2,1,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-06,37326.2,3477.0,2,2,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-07,41700.0,5004.0,1,1,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-08,47386.748,14309.0,4,3,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-09,53.8,16728.0,3,3,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-10,73100.81599999999,5055.0,3,3,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-11,13.0,390.0,1,1,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2025-12,50.9,6108.0,1,1,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2026-01,51.8,2808.0,2,2,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2026-02,0.862,3879.0,1,1,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0029,2026-03,35.4,5370.0,2,2,Govt. Primary School Lad,Amritsar,Amritsar-II,246,Upper Primary,Punjabi
SCH0030,2025-04,43.546,4177.0,2,2,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-05,54300.0,1629.0,1,1,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-06,29.9,6356.0,2,1,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-08,0.0,0.0,1,1,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-09,49521.7,7824.0,3,3,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-10,0.964,10292.0,3,3,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-11,51300.0,5706.0,3,3,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2025-12,52400.0,4716.0,1,1,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2026-01,58679.046,13276.0,4,3,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2026-02,40000.0,4800.0,1,1,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0030,2026-03,21558.4,6116.0,2,2,Govt. Elementary School Kar,Moga,Bagha Purana,144,Secondary,English
SCH0031,2025-04,15.368,6384.0,2,2,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-05,75.5,8133.0,2,2,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-07,50.7,4563.0,1,1,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-08,39.0,1560.0,1,1,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-09,36.8,3312.0,1,1,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-10,0.0,6399.0,2,2,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-11,65.5,4536.0,2,2,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2025-12,0.0,1059.0,1,1,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2026-01,50.322,5652.0,3,3,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2026-02,0.892,7065.0,2,2,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0031,2026-03,39.9,1197.0,1,1,Govt. Primary School Mohanty,Sangrur,Unknown,424,Primary,Hindi
SCH0032,2025-04,29.7,3564.0,1,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-05,126.7,12219.0,4,3,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-06,43000.0,11100.0,3,3,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-07,22620.386,5323.0,3,3,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-08,31.8,3816.0,1,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-09,30400.76,3420.0,2,2,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-11,0.0,0.0,1,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2025-12,0.0,7995.0,2,2,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2026-01,48.3,1449.0,1,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2026-02,0.0,1578.0,1,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0032,2026-03,41300.0,1441.0,2,1,Govt. Senior Secondary School Narang,Bathinda,Maur,218,Upper Primary,Hindi
SCH0033,2025-04,0.0,4380.0,2,1,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-05,0.0,5548.0,2,2,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-06,11701.734,10631.0,4,4,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-09,1.002,3501.0,2,2,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-10,0.0,4956.0,1,1,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-11,52.59,4036.0,4,4,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2025-12,46800.0,2312.0,2,2,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2026-02,34.3,1029.0,1,1,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0033,2026-03,0.0,3654.0,2,2,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi
SCH0034,2025-04,0.0,7128.0,2,2,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-06,16.7,3615.0,2,2,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-07,29.1,0.0,1,1,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-08,0.0,1668.0,1,1,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-10,2.23,9503.0,3,3,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-11,0.43,2580.0,1,1,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2025-12,34500.35,5205.0,2,1,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2026-01,43100.634,9400.0,3,2,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0034,2026-03,13.3,1197.0,1,1,Govt. Senior Secondary School Kumar,Bathinda,Bathinda,94,Upper Primary,Hindi
SCH0035,2025-04,0.0,4764.0,1,1,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2025-06,10100.0,3248.0,2,2,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2025-07,0.0,0.0,1,1,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2025-08,0.0,1384.0,2,1,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2025-11,0.0,0.0,1,1,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2026-01,29514.7,2655.0,2,2,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0035,2026-03,57.0,0.0,1,1,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi
SCH0036,2025-06,34202.136,9750.0,4,4,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2025-07,64.838,5955.0,3,3,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2025-08,23.2,7320.0,2,2,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2025-09,22.0,2720.0,3,3,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2025-11,0.858,5541.0,2,2,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2025-12,0.0,3627.0,1,1,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2026-01,25.4,6387.0,2,2,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2026-02,13700.0,1644.0,1,1,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0036,2026-03,0.0,1752.0,1,1,Govt. Elementary School Solanki,Ludhiana,Doraha,434,Secondary,Punjabi
SCH0037,2025-04,35.612,5463.0,2,2,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-05,33.2,3984.0,1,1,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-06,84.4,6564.0,2,2,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-07,53440.81,15396.0,5,3,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-08,68458.9,8192.0,5,4,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-09,1.038,0.0,1,1,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-10,46400.456,12147.0,4,3,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-11,40.5,1620.0,1,1,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2025-12,23800.0,2856.0,1,1,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2026-01,23.5,2115.0,1,1,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0037,2026-02,37500.0,2322.0,2,2,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi
SCH0038,2025-04,58.0,0.0,1,1,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-05,18721.386,3801.0,4,4,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-07,0.0,2400.0,1,1,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-08,76458.93,8751.0,5,5,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-09,116.80000000000001,9240.0,2,2,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-10,24331.3,4168.0,2,2,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-11,14.2,1940.0,2,2,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2025-12,0.0,5904.0,1,1,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2026-01,59800.0,5140.0,3,3,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2026-02,0.426,6444.0,2,2,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0038,2026-03,43410.9,3528.0,3,3,Govt. Senior Secondary School Mandal,Ferozepur,Zira,61,Primary,Punjabi
SCH0039,2025-04,1.116,6696.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-05,24.3,972.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-06,0.446,0.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-07,0.71,3195.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-08,0.0,6264.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-10,0.812,4872.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-11,40000.0,3600.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2025-12,0.0,2396.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2026-01,0.0,1496.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0039,2026-02,18500.0,555.0,1,1,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi
SCH0040,2025-04,58035.812,12000.0,3,3,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-06,59.6,8466.0,3,3,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-07,45.2,2838.0,2,2,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-08,41.4,3387.0,2,2,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-09,0.0,345.0,1,1,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-10,42.3,6860.0,2,2,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-11,97900.0,10395.0,3,1,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2025-12,26800.0,1072.0,1,1,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2026-01,0.7759999999999999,1164.0,1,1,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2026-02,17.6,0.0,1,1,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0040,2026-03,16.5,7692.0,2,2,Govt. Primary School Gole,Jalandhar,Nakodar,440,Upper Primary,Punjabi
SCH0041,2025-04,36.9,1107.0,1,1,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-05,74.6,618.0,2,2,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-06,30238.0,6042.0,3,3,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-07,55.3,4977.0,1,1,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-09,16800.996,1992.0,2,2,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-10,0.0,735.0,1,1,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-11,73.2,1050.0,3,3,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2025-12,21200.296,2500.0,2,2,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2026-01,34.674,2348.0,2,1,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0041,2026-03,40700.0,6624.0,2,2,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi
SCH0042,2025-04,0.772,0.0,1,1,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-05,19100.294,8576.0,4,4,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-06,12.6,1134.0,1,1,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-07,0.0,5187.0,2,2,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-09,16.5,495.0,1,1,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-10,35.3,0.0,1,1,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-11,47.732,3465.0,2,2,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2025-12,0.0,3144.0,1,1,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2026-01,53.8,7894.0,3,2,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2026-02,2.254,4369.0,3,3,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0042,2026-03,98.1,3491.0,2,2,Govt. Elementary School Bhatnagar,Ferozepur,Makhu,182,Secondary,Hindi
SCH0043,2025-04,23000.494,3748.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-05,23200.0,0.0,1,1,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-07,47055.5,10641.0,4,4,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-08,26958.2,8060.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-09,0.252,2462.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-11,1.718,3436.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2025-12,0.97,2847.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2026-01,23.3,2018.0,2,2,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0043,2026-03,41.116,3235.0,2,1,Govt. Middle School Sachar,Moga,Unknown,99,Secondary,Hindi
SCH0044,2025-04,19.7,1376.0,2,2,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2025-06,0.0,1548.0,1,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2025-07,0.0,1551.0,1,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2025-09,39.5,4740.0,1,1,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
SCH0044,2025-10,1.088,9137.0,3,3,Govt. Primary School Rajagopalan,Ferozepur,Makhu,413,Higher Secondary,Hindi
